,OFFENSE_CODE_GROUP,DISTRICT,YEAR,MONTH,DAY_OF_WEEK,HOUR,Lat,Long
352930,Larceny,C6,2016,3,1,13,42.334165000000006,-71.03533745
352940,Larceny,D14,2016,3,6,22,42.35375411,-71.13225621
352948,Larceny,A1,2016,3,2,11,42.35648631,-71.05928145
352951,Larceny,C6,2016,3,1,9,42.336112,-71.04665434
352970,Larceny,B2,2016,3,2,11,42.33044113,-71.08373481
352983,Larceny,A1,2016,3,6,17,42.35969525,-71.05401301
352996,Larceny,D4,2016,3,2,8,42.34355868,-71.08734146
353024,Larceny,B3,2016,3,2,6,42.26817397,-71.09387677
353032,Larceny,B2,2016,3,2,3,42.3346705,-71.088934
353053,Larceny,C6,2016,3,2,0,42.3350667,-71.05388239
353061,Larceny,B2,2016,3,1,21,42.32947458,-71.10442024
353066,Larceny,C6,2016,3,1,22,42.34011469,-71.05339029
353074,Larceny,D4,2016,3,1,21,42.35095909,-71.0741278
353087,Larceny,A1,2016,3,6,12,42.36339723,-71.07022378
353098,Larceny,D14,2016,3,1,20,42.35461588,-71.14434075
353115,Larceny,D4,2016,3,1,18,42.34862382,-71.08277637
353117,Larceny,B2,2016,3,1,18,42.33380683,-71.10377843
353124,Larceny,D4,2016,3,1,18,42.34489594,-71.09659186
353134,Larceny,D4,2016,3,1,17,42.35031698,-71.10036802
353145,Larceny,B2,2016,3,1,16,42.30896999,-71.08284839
353154,Larceny,B2,2016,3,1,17,42.32872589,-71.08382217
353158,Larceny,A1,2016,3,1,15,42.35942556,-71.05288819
353193,Larceny,D4,2016,3,1,13,42.34439568,-71.08632016
353201,Larceny,A1,2016,3,7,20,42.36570319,-71.05580301
353205,Larceny,D4,2016,3,1,13,42.34862382,-71.08277637
353216,Larceny,C11,2016,3,1,12,42.29839246,-71.06070797
353236,Larceny,D4,2016,3,1,10,42.34980175,-71.07840978
353241,Larceny,D4,2016,3,1,10,42.34932471,-71.08014801
353263,Larceny,D14,2016,3,3,19,42.34914832,-71.131573
353372,Larceny,C6,2016,3,7,19,42.33930416,-71.05160423
353394,Larceny,C11,2016,3,7,17,42.28458088,-71.03973966
353397,Larceny,A1,2016,3,7,17,42.35246671,-71.06167002
353399,Larceny,C11,2016,3,7,16,42.31322413,-71.05715277
353416,Larceny,A1,2016,3,7,11,42.36106519,-71.06910651
353423,Larceny,B3,2016,3,7,10,42.29603943,-71.07717023
353424,Larceny,D4,2016,3,7,16,42.34020387,-71.07645111
353428,Larceny,D4,2016,3,7,14,42.35095909,-71.0741278
353429,Larceny,A1,2016,3,7,14,42.35648631,-71.05928145
353435,Larceny,D4,2016,3,7,14,42.33816387,-71.07461217
353448,Larceny,D4,2016,3,6,17,42.34044966,-71.08845935
353453,Larceny,D4,2016,3,7,12,42.34353469,-71.09980109
353454,Larceny,A1,2016,3,5,5,42.3613248,-71.05243553
353460,Larceny,A1,2016,3,6,15,42.36165196,-71.05630529
353493,Larceny,C6,2016,3,7,8,42.32557398,-71.0524813
353573,Larceny,D4,2016,3,6,20,42.34442266,-71.09833083
353575,Larceny,C6,2016,3,6,17,42.347972399999996,-71.07849582
353587,Larceny,C6,2016,3,6,17,42.347972399999996,-71.07849582
353598,Larceny,D4,2016,3,6,18,42.34334672,-71.06643142
353625,Larceny,A1,2016,3,6,16,42.35213476,-71.06266757
353640,Larceny,A1,2016,3,6,16,42.37620267,-71.03979926
353648,Larceny,D14,2016,3,6,16,42.35986213,-71.13531952
353657,Larceny,D4,2016,3,5,17,42.34877575,-71.09606805
353682,Larceny,D4,2016,3,6,12,42.34877575,-71.09606805
353684,Larceny,E5,2016,3,6,13,42.32696647,-71.06198607
353691,Larceny,C11,2016,3,4,11,42.29767279,-71.04941018
353698,Larceny,D4,2016,3,5,22,42.3420185,-71.08566213
353719,Larceny,D4,2016,3,6,11,42.35118005,-71.07666607
353721,Larceny,B2,2016,3,6,11,42.33076942,-71.07766482
353725,Larceny,A1,2016,3,5,16,42.35512339,-71.0608798
353730,Larceny,A1,2016,3,6,0,42.36068787,-71.05687293
353739,Larceny,D4,2016,3,4,13,42.33927252,-71.07409802
353798,Larceny,A1,2016,3,6,1,42.360795,-71.05375699999999
353815,Larceny,B2,2016,3,6,0,42.33506218,-71.09316781
353837,Larceny,A7,2016,3,3,15,42.38425126,-71.01381492
353848,Larceny,D4,2016,3,5,19,42.34353469,-71.09980109
353863,Larceny,D14,2016,3,4,12,42.34900739,-71.13860108
353886,Larceny,C11,2016,3,5,18,42.29848866,-71.06313294
353894,Larceny,C11,2016,3,5,17,42.28458088,-71.03973966
353897,Larceny,A1,2016,3,5,16,42.35081057,-71.05809136
353914,Larceny,E18,2016,3,5,17,42.25592648,-71.12317207
353945,Larceny,B2,2016,3,5,13,42.33056715,-71.08806813
353968,Larceny,B2,2016,3,5,12,42.31812038,-71.08188751
353971,Larceny,C6,2016,3,5,14,42.32553801,-71.06579592
353995,Larceny,A1,2016,3,5,13,42.35997967,-71.05474135
354006,Larceny,C6,2016,3,5,7,42.33471684,-71.03867801
354017,Larceny,A1,2016,3,4,19,42.35969525,-71.05401301
354041,Larceny,E13,2016,3,5,20,42.31799725,-71.10611247
354110,Larceny,A1,2016,3,5,0,42.35978577,-71.07010238
354131,Larceny,A1,2016,3,2,13,42.35218278,-71.0556788
354142,Larceny,D4,2016,3,4,20,42.35059717,-71.07881031
354156,Larceny,B2,2016,3,4,11,42.3275408,-71.09950013
354172,Larceny,B2,2016,3,7,12,42.31310004,-71.07639747
354179,Larceny,A1,2016,3,4,17,42.35474968,-71.05951251
354180,Larceny,E18,2016,2,5,3,42.27868789,-71.1173443
354185,Larceny,A1,2016,3,4,15,42.35674089,-71.05794654
354190,Larceny,A1,2016,3,4,15,42.35591935,-71.06000539
354202,Larceny,D4,2016,3,4,16,42.34862382,-71.08277637
354220,Larceny,B2,2016,3,3,18,42.33212077,-71.10024766
354229,Larceny,D4,2016,3,2,14,42.34877575,-71.09606805
354236,Larceny,A1,2016,3,3,9,42.36124327,-71.06497327
354252,Larceny,C6,2016,3,4,0,42.33557815,-71.03867318
354255,Larceny,D14,2016,2,5,18,42.35272466,-71.12927406
354272,Larceny,A1,2016,3,1,7,42.35840146,-71.05041556
354288,Larceny,D14,2016,3,4,10,42.35199203,-71.12223341
354292,Larceny,A1,2016,3,4,9,42.35487365,-71.05861218
354299,Larceny,A1,2016,3,4,9,42.35487365,-71.05861218
354312,Larceny,C6,2016,3,3,21,42.33536884,-71.05353104
354322,Larceny,D4,2016,3,4,9,42.3360292,-71.07517847
354324,Larceny,A1,2016,3,1,19,42.35143483,-71.06969334
354335,Larceny,B2,2016,3,4,6,42.30775024,-71.08273084
354347,Larceny,B2,2016,3,4,3,42.33209622,-71.09860557
354378,Larceny,D14,2016,3,3,23,42.35110337,-71.16524536
354388,Larceny,D14,2016,2,6,13,42.35110337,-71.16524536
354394,Larceny,D14,2016,3,7,23,42.34977702,-71.16452546
354431,Larceny,D4,2016,3,3,19,42.34862382,-71.08277637
354441,Larceny,A7,2016,3,3,19,42.37081805,-71.03929078
354451,Larceny,E18,2016,3,3,18,42.25719149,-71.12001776
354455,Larceny,B2,2016,3,3,10,42.32410157,-71.08694241
354456,Larceny,E5,2016,3,3,18,42.32696647,-71.06198607
354467,Larceny,B2,2016,2,5,19,42.2518944,-71.1253531
354468,Larceny,B2,2016,2,5,19,42.2518944,-71.1253531
354487,Larceny,A1,2016,3,3,15,42.3583249,-71.05784884
354489,Larceny,D4,2016,3,3,14,42.3457782,-71.08429595
354512,Larceny,D4,2016,3,3,14,42.35157076,-71.07186599
354540,Larceny,C11,2016,3,3,14,42.29514664,-71.05860832
354543,Larceny,C6,2016,3,3,12,42.347972399999996,-71.07849582
